,date,min,max,sum,std,var,mean,median,percentile_75,percentile_25,count
252,2022-11-13,0.0,184599.8285187528,35863719.09747127,1581.8998839500464,2502407.24284117,354.5667645180455,32.2036582695047,110.62414545688469,2.1854952822374303,101148
253,2022-11-14,0.0,108794.43411994397,29831256.34258576,1447.739325184756,2095949.1536864121,336.4946064158659,32.05440229094378,100.5135525120579,0.9471591330745296,88653
254,2022-11-15,0.0,695412.4581973947,27582088.332949325,3600.365226102944,12962629.761331303,355.47134835551304,24.47005159011021,104.1061201035001,0.0100330927554455,77593
255,2022-11-16,0.0,656052.1256599615,27988502.43639842,3164.042413425524,10011164.393955614,365.51875929058167,24.279255664457068,103.06088766869632,0.0602715911617962,76572
256,2022-11-17,0.0,70304.74362246598,23167780.09237349,1336.3136058820323,1785734.0532654398,327.4366488922831,21.013200991334628,79.7311708829994,1.998023115268339,70755
257,2022-11-18,0.0,113747.54901902669,19345446.265635233,1363.5676915160036,1859316.8493462834,296.3956283325198,21.0079640679994,72.93125632300024,1.217627259827046,65269
258,2022-11-19,0.0,95007.04495760358,18950883.020616658,1974.1098352301306,3897109.6415523333,340.95360045728216,22.05269168319282,85.93763711584361,0.20025146088808468,55582
259,2022-11-20,0.0,82064.32200112891,26804296.217477385,1265.4284048133784,1601309.0477085314,299.88807707988707,30.038847670908083,101.22408309789374,2.0027403777882182,89381
260,2022-11-21,0.0,169957.30521703028,32227315.304130055,1349.380946241116,1820828.9380785692,335.1635429012839,32.958539305051936,120.0371896812208,0.6021428974141652,96154
261,2022-11-22,0.0,522548.1874861467,30285188.96644389,3591.786053539919,12900927.054403866,346.6592146153851,22.602785472459672,101.57184637041296,0.0,87363
262,2022-11-23,0.0,79801.56512504263,27795692.263767045,1374.1612470181865,1888319.1328065773,288.31612086017657,22.189349693432582,71.2998461077573,0.00146150934360935,96407
263,2022-11-24,0.0,98469.29129017446,23700838.22162523,1682.8889907975934,2832115.355347742,300.9324541205367,20.989712235913476,64.13604168695323,0.002496573061738825,78758
264,2022-11-25,0.0,107375.40720694176,16554709.89740631,1448.6699071734395,2098644.499949902,254.10145659871543,21.57720630284329,71.65848809175736,0.009976223754094325,65150
265,2022-11-26,0.0,239170.6033834967,12454926.443723839,1559.429347767497,2431819.890678561,218.14008763702955,20.33406227808037,64.59123365517307,0.0,57096
266,2022-11-27,0.0,368908.2333242879,14590711.621447382,2427.093830872286,5890784.46385831,229.5364128849917,16.059193684437826,64.2703873477173,0.0,63566
267,2022-11-28,0.0,96042.40027892072,16334319.989467653,1601.6392121729755,2565248.16597007,258.60992352154227,20.2834736053209,64.23703224684118,0.0,63162
